Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Projections,Melanoma of the skin,2021,Females,00-04,0,0.0
Projections,Melanoma of the skin,2021,Females,05-09,0,0.0
Projections,Melanoma of the skin,2021,Females,10-14,2,0.3
Projections,Melanoma of the skin,2021,Females,15-19,19,2.6
Projections,Melanoma of the skin,2021,Females,20-24,55,7.0
Projections,Melanoma of the skin,2021,Females,25-29,107,11.8
Projections,Melanoma of the skin,2021,Females,30-34,230,24.0
Projections,Melanoma of the skin,2021,Females,35-39,287,30.6
Projections,Melanoma of the skin,2021,Females,40-44,376,44.8
Projections,Melanoma of the skin,2021,Females,45-49,471,56.6
Projections,Melanoma of the skin,2021,Females,50-54,558,68.3
Projections,Melanoma of the skin,2021,Females,55-59,642,81.5
Projections,Melanoma of the skin,2021,Females,60-64,771,102.2
Projections,Melanoma of the skin,2021,Females,65-69,838,126.4
Projections,Melanoma of the skin,2021,Females,70-74,906,153.0
Projections,Melanoma of the skin,2021,Females,75-79,735,175.3
Projections,Melanoma of the skin,2021,Females,80-84,490,165.8
Projections,Melanoma of the skin,2021,Females,85-89,364,194.1
Projections,Melanoma of the skin,2021,Females,90+,235,170.5
Projections,Melanoma of the skin,2021,Females,All ages combined,"7,086",54.8
Projections,Melanoma of the skin,2022,Females,00-04,0,0.0
Projections,Melanoma of the skin,2022,Females,05-09,0,0.0
Projections,Melanoma of the skin,2022,Females,10-14,3,0.4
Projections,Melanoma of the skin,2022,Females,15-19,20,2.7
Projections,Melanoma of the skin,2022,Females,20-24,56,7.1
Projections,Melanoma of the skin,2022,Females,25-29,103,11.4
Projections,Melanoma of the skin,2022,Females,30-34,234,24.2
Projections,Melanoma of the skin,2022,Females,35-39,292,30.6
Projections,Melanoma of the skin,2022,Females,40-44,389,45.1
Projections,Melanoma of the skin,2022,Females,45-49,470,57.4
Projections,Melanoma of the skin,2022,Females,50-54,577,68.7
Projections,Melanoma of the skin,2022,Females,55-59,646,82.8
Projections,Melanoma of the skin,2022,Females,60-64,797,103.9
Projections,Melanoma of the skin,2022,Females,65-69,864,127.9
Projections,Melanoma of the skin,2022,Females,70-74,934,157.3
Projections,Melanoma of the skin,2022,Females,75-79,817,179.9
Projections,Melanoma of the skin,2022,Females,80-84,516,169.1
Projections,Melanoma of the skin,2022,Females,85-89,382,198.0
Projections,Melanoma of the skin,2022,Females,90+,241,174.0
Projections,Melanoma of the skin,2022,Females,All ages combined,"7,341",56.0
Projections,Melanoma of the skin,2023,Females,00-04,0,0.0
Projections,Melanoma of the skin,2023,Females,05-09,0,0.0
Projections,Melanoma of the skin,2023,Females,10-14,3,0.4
Projections,Melanoma of the skin,2023,Females,15-19,21,2.7
Projections,Melanoma of the skin,2023,Females,20-24,57,6.8
Projections,Melanoma of the skin,2023,Females,25-29,104,11.0
Projections,Melanoma of the skin,2023,Females,30-34,243,24.3
Projections,Melanoma of the skin,2023,Females,35-39,299,30.6
Projections,Melanoma of the skin,2023,Females,40-44,409,45.5
Projections,Melanoma of the skin,2023,Females,45-49,474,58.0
Projections,Melanoma of the skin,2023,Females,50-54,594,69.6
Projections,Melanoma of the skin,2023,Females,55-59,650,83.8
Projections,Melanoma of the skin,2023,Females,60-64,823,105.7
Projections,Melanoma of the skin,2023,Females,65-69,893,129.4
Projections,Melanoma of the skin,2023,Females,70-74,970,161.0
Projections,Melanoma of the skin,2023,Females,75-79,899,185.3
Projections,Melanoma of the skin,2023,Females,80-84,538,171.2
Projections,Melanoma of the skin,2023,Females,85-89,403,202.5
Projections,Melanoma of the skin,2023,Females,90+,243,175.9
Projections,Melanoma of the skin,2023,Females,All ages combined,"7,623",56.8
Projections,Melanoma of the skin,2024,Females,00-04,1,0.1
Projections,Melanoma of the skin,2024,Females,05-09,0,0.0
Projections,Melanoma of the skin,2024,Females,10-14,3,0.4
Projections,Melanoma of the skin,2024,Females,15-19,22,2.7
Projections,Melanoma of the skin,2024,Females,20-24,58,6.8
Projections,Melanoma of the skin,2024,Females,25-29,102,10.7
Projections,Melanoma of the skin,2024,Females,30-34,251,24.8
Projections,Melanoma of the skin,2024,Females,35-39,303,30.5
Projections,Melanoma of the skin,2024,Females,40-44,428,46.0
Projections,Melanoma of the skin,2024,Females,45-49,483,58.4
Projections,Melanoma of the skin,2024,Females,50-54,604,70.3
Projections,Melanoma of the skin,2024,Females,55-59,669,85.2
Projections,Melanoma of the skin,2024,Females,60-64,849,107.3
Projections,Melanoma of the skin,2024,Females,65-69,928,131.0
Projections,Melanoma of the skin,2024,Females,70-74,"1,013",164.7
Projections,Melanoma of the skin,2024,Females,75-79,967,190.1
Projections,Melanoma of the skin,2024,Females,80-84,571,173.5
Projections,Melanoma of the skin,2024,Females,85-89,428,206.3
Projections,Melanoma of the skin,2024,Females,90+,250,178.6
Projections,Melanoma of the skin,2024,Females,All ages combined,"7,930",57.9
Actual,Melanoma of the skin,1982,Persons,00-04,0,0.0
Actual,Melanoma of the skin,1982,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1982,Persons,10-14,11,0.8
Actual,Melanoma of the skin,1982,Persons,15-19,69,5.4
Actual,Melanoma of the skin,1982,Persons,20-24,143,10.7
Actual,Melanoma of the skin,1982,Persons,25-29,211,16.8
Actual,Melanoma of the skin,1982,Persons,30-34,290,23.6
Actual,Melanoma of the skin,1982,Persons,35-39,285,26.6
Actual,Melanoma of the skin,1982,Persons,40-44,299,34.5
Actual,Melanoma of the skin,1982,Persons,45-49,291,38.9
Actual,Melanoma of the skin,1982,Persons,50-54,312,40.7
Actual,Melanoma of the skin,1982,Persons,55-59,365,48.9
Actual,Melanoma of the skin,1982,Persons,60-64,335,52.7
Actual,Melanoma of the skin,1982,Persons,65-69,340,62.6
Actual,Melanoma of the skin,1982,Persons,70-74,257,61.5
Actual,Melanoma of the skin,1982,Persons,75-79,172,63.3
Actual,Melanoma of the skin,1982,Persons,80-84,97,60.7
Actual,Melanoma of the skin,1982,Persons,85-89,37,49.7
Actual,Melanoma of the skin,1982,Persons,90+,19,59.8
Actual,Melanoma of the skin,1982,Persons,All ages combined,"3,540",23.3
Actual,Melanoma of the skin,1983,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1983,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1983,Persons,10-14,10,0.7
Actual,Melanoma of the skin,1983,Persons,15-19,60,4.7
Actual,Melanoma of the skin,1983,Persons,20-24,150,11.1
Actual,Melanoma of the skin,1983,Persons,25-29,238,18.7
Actual,Melanoma of the skin,1983,Persons,30-34,312,25.2
Actual,Melanoma of the skin,1983,Persons,35-39,327,28.7
Actual,Melanoma of the skin,1983,Persons,40-44,299,33.6
Actual,Melanoma of the skin,1983,Persons,45-49,310,40.4
Actual,Melanoma of the skin,1983,Persons,50-54,321,42.7
Actual,Melanoma of the skin,1983,Persons,55-59,375,49.8
Actual,Melanoma of the skin,1983,Persons,60-64,378,57.0
Actual,Melanoma of the skin,1983,Persons,65-69,375,69.0
Actual,Melanoma of the skin,1983,Persons,70-74,288,66.5
Actual,Melanoma of the skin,1983,Persons,75-79,191,67.2
Actual,Melanoma of the skin,1983,Persons,80-84,93,56.0
Actual,Melanoma of the skin,1983,Persons,85-89,45,59.2
Actual,Melanoma of the skin,1983,Persons,90+,22,66.2
Actual,Melanoma of the skin,1983,Persons,All ages combined,"3,798",24.7
Actual,Melanoma of the skin,1984,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1984,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1984,Persons,10-14,8,0.6
Actual,Melanoma of the skin,1984,Persons,15-19,68,5.3
Actual,Melanoma of the skin,1984,Persons,20-24,139,10.3
Actual,Melanoma of the skin,1984,Persons,25-29,222,17.2
Actual,Melanoma of the skin,1984,Persons,30-34,301,24.1
Actual,Melanoma of the skin,1984,Persons,35-39,329,27.8
Actual,Melanoma of the skin,1984,Persons,40-44,323,34.8
Actual,Melanoma of the skin,1984,Persons,45-49,323,40.8
Actual,Melanoma of the skin,1984,Persons,50-54,351,47.3
Actual,Melanoma of the skin,1984,Persons,55-59,419,55.4
Actual,Melanoma of the skin,1984,Persons,60-64,409,59.1
Actual,Melanoma of the skin,1984,Persons,65-69,378,70.2
Actual,Melanoma of the skin,1984,Persons,70-74,329,72.9
Actual,Melanoma of the skin,1984,Persons,75-79,220,74.1
Actual,Melanoma of the skin,1984,Persons,80-84,134,77.0
Actual,Melanoma of the skin,1984,Persons,85-89,54,69.1
Actual,Melanoma of the skin,1984,Persons,90+,30,85.1
Actual,Melanoma of the skin,1984,Persons,All ages combined,"4,041",25.9
Actual,Melanoma of the skin,1985,Persons,00-04,0,0.0
Actual,Melanoma of the skin,1985,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1985,Persons,10-14,11,0.8
Actual,Melanoma of the skin,1985,Persons,15-19,58,4.4
Actual,Melanoma of the skin,1985,Persons,20-24,160,11.9
Actual,Melanoma of the skin,1985,Persons,25-29,265,20.1
Actual,Melanoma of the skin,1985,Persons,30-34,340,27.1
Actual,Melanoma of the skin,1985,Persons,35-39,411,33.5
Actual,Melanoma of the skin,1985,Persons,40-44,379,39.1
Actual,Melanoma of the skin,1985,Persons,45-49,332,40.6
Actual,Melanoma of the skin,1985,Persons,50-54,383,52.2
Actual,Melanoma of the skin,1985,Persons,55-59,434,57.2
Actual,Melanoma of the skin,1985,Persons,60-64,458,64.6
Actual,Melanoma of the skin,1985,Persons,65-69,426,78.0
Actual,Melanoma of the skin,1985,Persons,70-74,370,79.7
Actual,Melanoma of the skin,1985,Persons,75-79,238,76.7
Actual,Melanoma of the skin,1985,Persons,80-84,139,77.7
Actual,Melanoma of the skin,1985,Persons,85-89,66,78.5
Actual,Melanoma of the skin,1985,Persons,90+,31,83.5
Actual,Melanoma of the skin,1985,Persons,All ages combined,"4,509",28.6
Actual,Melanoma of the skin,1986,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1986,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1986,Persons,10-14,13,1.0
Actual,Melanoma of the skin,1986,Persons,15-19,83,6.2
Actual,Melanoma of the skin,1986,Persons,20-24,159,11.9
Actual,Melanoma of the skin,1986,Persons,25-29,228,16.9
Actual,Melanoma of the skin,1986,Persons,30-34,345,27.2
Actual,Melanoma of the skin,1986,Persons,35-39,430,33.9
Actual,Melanoma of the skin,1986,Persons,40-44,395,38.9
Actual,Melanoma of the skin,1986,Persons,45-49,376,44.6
Actual,Melanoma of the skin,1986,Persons,50-54,382,51.8
Actual,Melanoma of the skin,1986,Persons,55-59,449,59.4
Actual,Melanoma of the skin,1986,Persons,60-64,484,67.3
Actual,Melanoma of the skin,1986,Persons,65-69,459,80.5
Actual,Melanoma of the skin,1986,Persons,70-74,387,81.8
Actual,Melanoma of the skin,1986,Persons,75-79,264,81.4
Actual,Melanoma of the skin,1986,Persons,80-84,158,85.4
Actual,Melanoma of the skin,1986,Persons,85-89,58,64.1
Actual,Melanoma of the skin,1986,Persons,90+,36,92.6
Actual,Melanoma of the skin,1986,Persons,All ages combined,"4,712",29.4
Actual,Melanoma of the skin,1987,Persons,00-04,2,0.2
Actual,Melanoma of the skin,1987,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1987,Persons,10-14,12,0.9
Actual,Melanoma of the skin,1987,Persons,15-19,91,6.6
Actual,Melanoma of the skin,1987,Persons,20-24,182,13.7
Actual,Melanoma of the skin,1987,Persons,25-29,332,24.1
Actual,Melanoma of the skin,1987,Persons,30-34,406,31.3
Actual,Melanoma of the skin,1987,Persons,35-39,487,38.7
Actual,Melanoma of the skin,1987,Persons,40-44,502,45.7
Actual,Melanoma of the skin,1987,Persons,45-49,416,47.9
Actual,Melanoma of the skin,1987,Persons,50-54,422,56.1
Actual,Melanoma of the skin,1987,Persons,55-59,527,70.5
Actual,Melanoma of the skin,1987,Persons,60-64,578,79.9
Actual,Melanoma of the skin,1987,Persons,65-69,521,87.6
Actual,Melanoma of the skin,1987,Persons,70-74,458,95.4
Actual,Melanoma of the skin,1987,Persons,75-79,322,95.7
Actual,Melanoma of the skin,1987,Persons,80-84,191,98.4
Actual,Melanoma of the skin,1987,Persons,85-89,80,85.8
Actual,Melanoma of the skin,1987,Persons,90+,27,67.1
Actual,Melanoma of the skin,1987,Persons,All ages combined,"5,557",34.2
Actual,Melanoma of the skin,1988,Persons,00-04,0,0.0
Actual,Melanoma of the skin,1988,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1988,Persons,10-14,9,0.7
Actual,Melanoma of the skin,1988,Persons,15-19,108,7.7
Actual,Melanoma of the skin,1988,Persons,20-24,196,14.8
Actual,Melanoma of the skin,1988,Persons,25-29,343,24.4
Actual,Melanoma of the skin,1988,Persons,30-34,414,31.3
Actual,Melanoma of the skin,1988,Persons,35-39,488,38.3
Actual,Melanoma of the skin,1988,Persons,40-44,529,45.4
Actual,Melanoma of the skin,1988,Persons,45-49,510,56.9
Actual,Melanoma of the skin,1988,Persons,50-54,469,60.8
Actual,Melanoma of the skin,1988,Persons,55-59,539,73.0
Actual,Melanoma of the skin,1988,Persons,60-64,586,80.1
Actual,Melanoma of the skin,1988,Persons,65-69,600,96.5
Actual,Melanoma of the skin,1988,Persons,70-74,494,102.9
Actual,Melanoma of the skin,1988,Persons,75-79,375,107.4
Actual,Melanoma of the skin,1988,Persons,80-84,200,98.6
Actual,Melanoma of the skin,1988,Persons,85-89,119,123.4
Actual,Melanoma of the skin,1988,Persons,90+,34,82.4
Actual,Melanoma of the skin,1988,Persons,All ages combined,"6,017",36.4
Actual,Melanoma of the skin,1989,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1989,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1989,Persons,10-14,19,1.5
Actual,Melanoma of the skin,1989,Persons,15-19,83,5.9
Actual,Melanoma of the skin,1989,Persons,20-24,174,13.0
Actual,Melanoma of the skin,1989,Persons,25-29,260,18.3
Actual,Melanoma of the skin,1989,Persons,30-34,352,25.9
Actual,Melanoma of the skin,1989,Persons,35-39,452,34.9
Actual,Melanoma of the skin,1989,Persons,40-44,521,42.9
Actual,Melanoma of the skin,1989,Persons,45-49,477,50.8
Actual,Melanoma of the skin,1989,Persons,50-54,424,53.3
Actual,Melanoma of the skin,1989,Persons,55-59,467,63.8
Actual,Melanoma of the skin,1989,Persons,60-64,633,86.1
Actual,Melanoma of the skin,1989,Persons,65-69,617,94.9
Actual,Melanoma of the skin,1989,Persons,70-74,478,100.0
Actual,Melanoma of the skin,1989,Persons,75-79,389,106.7
Actual,Melanoma of the skin,1989,Persons,80-84,236,111.9
Actual,Melanoma of the skin,1989,Persons,85-89,89,88.4
Actual,Melanoma of the skin,1989,Persons,90+,43,101.2
Actual,Melanoma of the skin,1989,Persons,All ages combined,"5,718",34.0
Actual,Melanoma of the skin,1990,Persons,00-04,2,0.2
Actual,Melanoma of the skin,1990,Persons,05-09,3,0.2
Actual,Melanoma of the skin,1990,Persons,10-14,10,0.8
Actual,Melanoma of the skin,1990,Persons,15-19,90,6.4
Actual,Melanoma of the skin,1990,Persons,20-24,167,12.3
Actual,Melanoma of the skin,1990,Persons,25-29,255,17.9
Actual,Melanoma of the skin,1990,Persons,30-34,334,24.0
Actual,Melanoma of the skin,1990,Persons,35-39,437,33.3
Actual,Melanoma of the skin,1990,Persons,40-44,522,41.5
Actual,Melanoma of the skin,1990,Persons,45-49,486,49.5
Actual,Melanoma of the skin,1990,Persons,50-54,479,58.3
Actual,Melanoma of the skin,1990,Persons,55-59,471,64.9
Actual,Melanoma of the skin,1990,Persons,60-64,597,80.8
Actual,Melanoma of the skin,1990,Persons,65-69,591,89.2
Actual,Melanoma of the skin,1990,Persons,70-74,559,114.4
Actual,Melanoma of the skin,1990,Persons,75-79,439,117.0
Actual,Melanoma of the skin,1990,Persons,80-84,234,106.3
Actual,Melanoma of the skin,1990,Persons,85-89,113,110.1
Actual,Melanoma of the skin,1990,Persons,90+,46,103.3
Actual,Melanoma of the skin,1990,Persons,All ages combined,"5,835",34.2
Actual,Melanoma of the skin,1991,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1991,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1991,Persons,10-14,23,1.9
Actual,Melanoma of the skin,1991,Persons,15-19,111,8.1
Actual,Melanoma of the skin,1991,Persons,20-24,159,11.4
Actual,Melanoma of the skin,1991,Persons,25-29,264,18.9
Actual,Melanoma of the skin,1991,Persons,30-34,365,25.6
Actual,Melanoma of the skin,1991,Persons,35-39,445,33.5
Actual,Melanoma of the skin,1991,Persons,40-44,514,39.7
Actual,Melanoma of the skin,1991,Persons,45-49,488,47.4
Actual,Melanoma of the skin,1991,Persons,50-54,478,56.4
Actual,Melanoma of the skin,1991,Persons,55-59,497,68.5
Actual,Melanoma of the skin,1991,Persons,60-64,582,79.0
Actual,Melanoma of the skin,1991,Persons,65-69,600,89.4
Actual,Melanoma of the skin,1991,Persons,70-74,532,104.2
Actual,Melanoma of the skin,1991,Persons,75-79,462,120.2
Actual,Melanoma of the skin,1991,Persons,80-84,286,124.4
Actual,Melanoma of the skin,1991,Persons,85-89,118,109.4
Actual,Melanoma of the skin,1991,Persons,90+,38,82.0
Actual,Melanoma of the skin,1991,Persons,All ages combined,"5,966",34.5
Actual,Melanoma of the skin,1992,Persons,00-04,1,0.1
Actual,Melanoma of the skin,1992,Persons,05-09,2,0.2
Actual,Melanoma of the skin,1992,Persons,10-14,15,1.2
Actual,Melanoma of the skin,1992,Persons,15-19,65,4.9
Actual,Melanoma of the skin,1992,Persons,20-24,189,13.2
Actual,Melanoma of the skin,1992,Persons,25-29,261,18.9
Actual,Melanoma of the skin,1992,Persons,30-34,362,25.0
Actual,Melanoma of the skin,1992,Persons,35-39,470,34.8
Actual,Melanoma of the skin,1992,Persons,40-44,536,41.4
Actual,Melanoma of the skin,1992,Persons,45-49,564,51.3
Actual,Melanoma of the skin,1992,Persons,50-54,520,59.8
Actual,Melanoma of the skin,1992,Persons,55-59,536,72.4
Actual,Melanoma of the skin,1992,Persons,60-64,702,96.5
Actual,Melanoma of the skin,1992,Persons,65-69,734,108.4
Actual,Melanoma of the skin,1992,Persons,70-74,586,110.3
Actual,Melanoma of the skin,1992,Persons,75-79,529,135.4
Actual,Melanoma of the skin,1992,Persons,80-84,305,127.3
Actual,Melanoma of the skin,1992,Persons,85-89,126,110.9
Actual,Melanoma of the skin,1992,Persons,90+,60,122.2
Actual,Melanoma of the skin,1992,Persons,All ages combined,"6,563",37.5
Actual,Melanoma of the skin,1993,Persons,00-04,0,0.0
Actual,Melanoma of the skin,1993,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1993,Persons,10-14,24,1.9
Actual,Melanoma of the skin,1993,Persons,15-19,85,6.6
Actual,Melanoma of the skin,1993,Persons,20-24,157,10.9
Actual,Melanoma of the skin,1993,Persons,25-29,253,18.6
Actual,Melanoma of the skin,1993,Persons,30-34,362,24.8
Actual,Melanoma of the skin,1993,Persons,35-39,466,34.0
Actual,Melanoma of the skin,1993,Persons,40-44,543,41.8
Actual,Melanoma of the skin,1993,Persons,45-49,581,49.8
Actual,Melanoma of the skin,1993,Persons,50-54,568,64.0
Actual,Melanoma of the skin,1993,Persons,55-59,512,67.6
Actual,Melanoma of the skin,1993,Persons,60-64,677,94.5
Actual,Melanoma of the skin,1993,Persons,65-69,757,110.7
Actual,Melanoma of the skin,1993,Persons,70-74,704,127.3
Actual,Melanoma of the skin,1993,Persons,75-79,526,133.9
Actual,Melanoma of the skin,1993,Persons,80-84,336,133.8
Actual,Melanoma of the skin,1993,Persons,85-89,147,122.7
Actual,Melanoma of the skin,1993,Persons,90+,69,132.6
Actual,Melanoma of the skin,1993,Persons,All ages combined,"6,769",38.4
Actual,Melanoma of the skin,1994,Persons,00-04,0,0.0
Actual,Melanoma of the skin,1994,Persons,05-09,1,0.1
Actual,Melanoma of the skin,1994,Persons,10-14,12,0.9
Actual,Melanoma of the skin,1994,Persons,15-19,72,5.7
Actual,Melanoma of the skin,1994,Persons,20-24,199,13.9
Actual,Melanoma of the skin,1994,Persons,25-29,275,20.3
Actual,Melanoma of the skin,1994,Persons,30-34,371,25.3
Actual,Melanoma of the skin,1994,Persons,35-39,449,32.3
Actual,Melanoma of the skin,1994,Persons,40-44,569,43.3
Actual,Melanoma of the skin,1994,Persons,45-49,652,53.9
Actual,Melanoma of the skin,1994,Persons,50-54,624,67.5
Actual,Melanoma of the skin,1994,Persons,55-59,570,73.3
