Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Melanoma of the skin,1983,Females,00-04,0,0.0
Actual,Melanoma of the skin,1983,Females,05-09,0,0.0
Actual,Melanoma of the skin,1983,Females,10-14,0,0.0
Actual,Melanoma of the skin,1983,Females,15-19,2,0.3
Actual,Melanoma of the skin,1983,Females,20-24,3,0.5
Actual,Melanoma of the skin,1983,Females,25-29,9,1.4
Actual,Melanoma of the skin,1983,Females,30-34,8,1.3
Actual,Melanoma of the skin,1983,Females,35-39,8,1.4
Actual,Melanoma of the skin,1983,Females,40-44,19,4.4
Actual,Melanoma of the skin,1983,Females,45-49,23,6.2
Actual,Melanoma of the skin,1983,Females,50-54,19,5.2
Actual,Melanoma of the skin,1983,Females,55-59,29,7.8
Actual,Melanoma of the skin,1983,Females,60-64,25,7.3
Actual,Melanoma of the skin,1983,Females,65-69,28,9.6
Actual,Melanoma of the skin,1983,Females,70-74,27,11.1
Actual,Melanoma of the skin,1983,Females,75-79,27,16.0
Actual,Melanoma of the skin,1983,Females,80-84,13,12.0
Actual,Melanoma of the skin,1983,Females,85-89,15,27.3
Actual,Melanoma of the skin,1983,Females,90+,6,23.6
Actual,Melanoma of the skin,1983,Females,All ages combined,261,3.4
Actual,Melanoma of the skin,1984,Females,00-04,0,0.0
Actual,Melanoma of the skin,1984,Females,05-09,0,0.0
Actual,Melanoma of the skin,1984,Females,10-14,0,0.0
Actual,Melanoma of the skin,1984,Females,15-19,2,0.3
Actual,Melanoma of the skin,1984,Females,20-24,2,0.3
Actual,Melanoma of the skin,1984,Females,25-29,6,0.9
Actual,Melanoma of the skin,1984,Females,30-34,11,1.8
Actual,Melanoma of the skin,1984,Females,35-39,14,2.4
Actual,Melanoma of the skin,1984,Females,40-44,16,3.5
Actual,Melanoma of the skin,1984,Females,45-49,19,4.9
Actual,Melanoma of the skin,1984,Females,50-54,13,3.6
Actual,Melanoma of the skin,1984,Females,55-59,17,4.5
Actual,Melanoma of the skin,1984,Females,60-64,27,7.6
Actual,Melanoma of the skin,1984,Females,65-69,26,9.0
Actual,Melanoma of the skin,1984,Females,70-74,32,12.7
Actual,Melanoma of the skin,1984,Females,75-79,22,12.5
Actual,Melanoma of the skin,1984,Females,80-84,20,17.7
Actual,Melanoma of the skin,1984,Females,85-89,11,19.6
Actual,Melanoma of the skin,1984,Females,90+,5,18.5
Actual,Melanoma of the skin,1984,Females,All ages combined,243,3.1
Actual,Melanoma of the skin,1985,Females,00-04,0,0.0
Actual,Melanoma of the skin,1985,Females,05-09,0,0.0
Actual,Melanoma of the skin,1985,Females,10-14,0,0.0
Actual,Melanoma of the skin,1985,Females,15-19,2,0.3
Actual,Melanoma of the skin,1985,Females,20-24,1,0.2
Actual,Melanoma of the skin,1985,Females,25-29,8,1.2
Actual,Melanoma of the skin,1985,Females,30-34,14,2.2
Actual,Melanoma of the skin,1985,Females,35-39,15,2.5
Actual,Melanoma of the skin,1985,Females,40-44,11,2.3
Actual,Melanoma of the skin,1985,Females,45-49,21,5.3
Actual,Melanoma of the skin,1985,Females,50-54,25,7.0
Actual,Melanoma of the skin,1985,Females,55-59,30,8.0
Actual,Melanoma of the skin,1985,Females,60-64,26,7.1
Actual,Melanoma of the skin,1985,Females,65-69,26,8.9
Actual,Melanoma of the skin,1985,Females,70-74,20,7.7
Actual,Melanoma of the skin,1985,Females,75-79,22,12.0
Actual,Melanoma of the skin,1985,Females,80-84,21,18.2
Actual,Melanoma of the skin,1985,Females,85-89,12,19.9
Actual,Melanoma of the skin,1985,Females,90+,15,52.5
Actual,Melanoma of the skin,1985,Females,All ages combined,269,3.4
Actual,Melanoma of the skin,1986,Females,00-04,1,0.2
Actual,Melanoma of the skin,1986,Females,05-09,0,0.0
Actual,Melanoma of the skin,1986,Females,10-14,0,0.0
Actual,Melanoma of the skin,1986,Females,15-19,1,0.2
Actual,Melanoma of the skin,1986,Females,20-24,1,0.2
Actual,Melanoma of the skin,1986,Females,25-29,5,0.7
Actual,Melanoma of the skin,1986,Females,30-34,11,1.7
Actual,Melanoma of the skin,1986,Females,35-39,16,2.6
Actual,Melanoma of the skin,1986,Females,40-44,18,3.6
Actual,Melanoma of the skin,1986,Females,45-49,15,3.7
Actual,Melanoma of the skin,1986,Females,50-54,19,5.3
Actual,Melanoma of the skin,1986,Females,55-59,21,5.7
Actual,Melanoma of the skin,1986,Females,60-64,30,8.2
Actual,Melanoma of the skin,1986,Females,65-69,30,9.9
Actual,Melanoma of the skin,1986,Females,70-74,36,13.6
Actual,Melanoma of the skin,1986,Females,75-79,29,15.1
Actual,Melanoma of the skin,1986,Females,80-84,19,16.0
Actual,Melanoma of the skin,1986,Females,85-89,14,21.7
Actual,Melanoma of the skin,1986,Females,90+,4,13.3
Actual,Melanoma of the skin,1986,Females,All ages combined,270,3.4
Actual,Melanoma of the skin,1987,Females,00-04,0,0.0
Actual,Melanoma of the skin,1987,Females,05-09,0,0.0
Actual,Melanoma of the skin,1987,Females,10-14,1,0.2
Actual,Melanoma of the skin,1987,Females,15-19,1,0.1
Actual,Melanoma of the skin,1987,Females,20-24,3,0.5
Actual,Melanoma of the skin,1987,Females,25-29,8,1.2
Actual,Melanoma of the skin,1987,Females,30-34,9,1.4
Actual,Melanoma of the skin,1987,Females,35-39,19,3.0
Actual,Melanoma of the skin,1987,Females,40-44,19,3.5
Actual,Melanoma of the skin,1987,Females,45-49,19,4.5
Actual,Melanoma of the skin,1987,Females,50-54,25,6.8
Actual,Melanoma of the skin,1987,Females,55-59,14,3.8
Actual,Melanoma of the skin,1987,Females,60-64,27,7.3
Actual,Melanoma of the skin,1987,Females,65-69,23,7.3
Actual,Melanoma of the skin,1987,Females,70-74,33,12.4
Actual,Melanoma of the skin,1987,Females,75-79,30,15.1
Actual,Melanoma of the skin,1987,Females,80-84,24,19.4
Actual,Melanoma of the skin,1987,Females,85-89,14,21.2
Actual,Melanoma of the skin,1987,Females,90+,12,38.4
Actual,Melanoma of the skin,1987,Females,All ages combined,281,3.4
Actual,Melanoma of the skin,1988,Females,00-04,0,0.0
Actual,Melanoma of the skin,1988,Females,05-09,0,0.0
Actual,Melanoma of the skin,1988,Females,10-14,1,0.2
Actual,Melanoma of the skin,1988,Females,15-19,0,0.0
Actual,Melanoma of the skin,1988,Females,20-24,4,0.6
Actual,Melanoma of the skin,1988,Females,25-29,7,1.0
Actual,Melanoma of the skin,1988,Females,30-34,11,1.7
Actual,Melanoma of the skin,1988,Females,35-39,22,3.5
Actual,Melanoma of the skin,1988,Females,40-44,15,2.6
Actual,Melanoma of the skin,1988,Females,45-49,14,3.2
Actual,Melanoma of the skin,1988,Females,50-54,15,4.0
Actual,Melanoma of the skin,1988,Females,55-59,21,5.8
Actual,Melanoma of the skin,1988,Females,60-64,26,7.0
Actual,Melanoma of the skin,1988,Females,65-69,34,10.3
Actual,Melanoma of the skin,1988,Females,70-74,36,13.5
Actual,Melanoma of the skin,1988,Females,75-79,36,17.5
Actual,Melanoma of the skin,1988,Females,80-84,28,21.7
Actual,Melanoma of the skin,1988,Females,85-89,17,25.1
Actual,Melanoma of the skin,1988,Females,90+,6,18.7
Actual,Melanoma of the skin,1988,Females,All ages combined,293,3.5
Actual,Melanoma of the skin,1989,Females,00-04,0,0.0
Actual,Melanoma of the skin,1989,Females,05-09,0,0.0
Actual,Melanoma of the skin,1989,Females,10-14,0,0.0
Actual,Melanoma of the skin,1989,Females,15-19,2,0.3
Actual,Melanoma of the skin,1989,Females,20-24,2,0.3
Actual,Melanoma of the skin,1989,Females,25-29,3,0.4
Actual,Melanoma of the skin,1989,Females,30-34,8,1.2
Actual,Melanoma of the skin,1989,Females,35-39,12,1.9
Actual,Melanoma of the skin,1989,Females,40-44,22,3.7
Actual,Melanoma of the skin,1989,Females,45-49,24,5.3
Actual,Melanoma of the skin,1989,Females,50-54,18,4.6
Actual,Melanoma of the skin,1989,Females,55-59,22,6.1
Actual,Melanoma of the skin,1989,Females,60-64,27,7.3
Actual,Melanoma of the skin,1989,Females,65-69,25,7.3
Actual,Melanoma of the skin,1989,Females,70-74,26,9.8
Actual,Melanoma of the skin,1989,Females,75-79,42,19.6
Actual,Melanoma of the skin,1989,Females,80-84,26,19.4
Actual,Melanoma of the skin,1989,Females,85-89,15,21.4
Actual,Melanoma of the skin,1989,Females,90+,7,21.2
Actual,Melanoma of the skin,1989,Females,All ages combined,281,3.3
Actual,Melanoma of the skin,1990,Females,00-04,0,0.0
Actual,Melanoma of the skin,1990,Females,05-09,0,0.0
Actual,Melanoma of the skin,1990,Females,10-14,1,0.2
Actual,Melanoma of the skin,1990,Females,15-19,0,0.0
Actual,Melanoma of the skin,1990,Females,20-24,3,0.4
Actual,Melanoma of the skin,1990,Females,25-29,9,1.3
Actual,Melanoma of the skin,1990,Females,30-34,10,1.4
Actual,Melanoma of the skin,1990,Females,35-39,20,3.0
Actual,Melanoma of the skin,1990,Females,40-44,25,4.0
Actual,Melanoma of the skin,1990,Females,45-49,16,3.3
Actual,Melanoma of the skin,1990,Females,50-54,17,4.2
Actual,Melanoma of the skin,1990,Females,55-59,18,5.0
Actual,Melanoma of the skin,1990,Females,60-64,33,8.9
Actual,Melanoma of the skin,1990,Females,65-69,27,7.7
Actual,Melanoma of the skin,1990,Females,70-74,43,15.9
Actual,Melanoma of the skin,1990,Females,75-79,40,18.1
Actual,Melanoma of the skin,1990,Females,80-84,24,17.2
Actual,Melanoma of the skin,1990,Females,85-89,21,29.5
Actual,Melanoma of the skin,1990,Females,90+,10,29.0
Actual,Melanoma of the skin,1990,Females,All ages combined,317,3.7
Actual,Melanoma of the skin,1991,Females,00-04,0,0.0
Actual,Melanoma of the skin,1991,Females,05-09,0,0.0
Actual,Melanoma of the skin,1991,Females,10-14,1,0.2
Actual,Melanoma of the skin,1991,Females,15-19,1,0.2
Actual,Melanoma of the skin,1991,Females,20-24,1,0.1
Actual,Melanoma of the skin,1991,Females,25-29,4,0.6
Actual,Melanoma of the skin,1991,Females,30-34,11,1.5
Actual,Melanoma of the skin,1991,Females,35-39,13,2.0
Actual,Melanoma of the skin,1991,Females,40-44,13,2.0
Actual,Melanoma of the skin,1991,Females,45-49,22,4.4
Actual,Melanoma of the skin,1991,Females,50-54,18,4.4
Actual,Melanoma of the skin,1991,Females,55-59,29,8.1
Actual,Melanoma of the skin,1991,Females,60-64,40,10.8
Actual,Melanoma of the skin,1991,Females,65-69,21,6.0
Actual,Melanoma of the skin,1991,Females,70-74,37,13.1
Actual,Melanoma of the skin,1991,Females,75-79,24,10.6
Actual,Melanoma of the skin,1991,Females,80-84,28,19.3
Actual,Melanoma of the skin,1991,Females,85-89,17,23.0
Actual,Melanoma of the skin,1991,Females,90+,12,33.4
Actual,Melanoma of the skin,1991,Females,All ages combined,292,3.4
Actual,Melanoma of the skin,1992,Females,00-04,0,0.0
Actual,Melanoma of the skin,1992,Females,05-09,0,0.0
Actual,Melanoma of the skin,1992,Females,10-14,0,0.0
Actual,Melanoma of the skin,1992,Females,15-19,2,0.3
Actual,Melanoma of the skin,1992,Females,20-24,3,0.4
Actual,Melanoma of the skin,1992,Females,25-29,5,0.7
Actual,Melanoma of the skin,1992,Females,30-34,14,1.9
Actual,Melanoma of the skin,1992,Females,35-39,11,1.6
Actual,Melanoma of the skin,1992,Females,40-44,31,4.8
Actual,Melanoma of the skin,1992,Females,45-49,24,4.5
Actual,Melanoma of the skin,1992,Females,50-54,24,5.7
Actual,Melanoma of the skin,1992,Females,55-59,17,4.6
Actual,Melanoma of the skin,1992,Females,60-64,26,7.1
Actual,Melanoma of the skin,1992,Females,65-69,43,12.2
Actual,Melanoma of the skin,1992,Females,70-74,39,13.3
Actual,Melanoma of the skin,1992,Females,75-79,40,17.5
Actual,Melanoma of the skin,1992,Females,80-84,32,21.1
Actual,Melanoma of the skin,1992,Females,85-89,20,25.7
Actual,Melanoma of the skin,1992,Females,90+,13,34.5
Actual,Melanoma of the skin,1992,Females,All ages combined,344,3.9
Actual,Melanoma of the skin,1993,Females,00-04,0,0.0
Actual,Melanoma of the skin,1993,Females,05-09,0,0.0
Actual,Melanoma of the skin,1993,Females,10-14,0,0.0
Actual,Melanoma of the skin,1993,Females,15-19,1,0.2
Actual,Melanoma of the skin,1993,Females,20-24,0,0.0
Actual,Melanoma of the skin,1993,Females,25-29,4,0.6
Actual,Melanoma of the skin,1993,Females,30-34,4,0.5
Actual,Melanoma of the skin,1993,Females,35-39,8,1.2
Actual,Melanoma of the skin,1993,Females,40-44,15,2.3
Actual,Melanoma of the skin,1993,Females,45-49,21,3.7
Actual,Melanoma of the skin,1993,Females,50-54,13,3.0
Actual,Melanoma of the skin,1993,Females,55-59,25,6.7
Actual,Melanoma of the skin,1993,Females,60-64,14,3.9
Actual,Melanoma of the skin,1993,Females,65-69,29,8.2
Actual,Melanoma of the skin,1993,Females,70-74,32,10.6
Actual,Melanoma of the skin,1993,Females,75-79,48,20.9
Actual,Melanoma of the skin,1993,Females,80-84,27,17.1
Actual,Melanoma of the skin,1993,Females,85-89,21,25.6
Actual,Melanoma of the skin,1993,Females,90+,10,25.2
Actual,Melanoma of the skin,1993,Females,All ages combined,272,3.1
Actual,Melanoma of the skin,1994,Females,00-04,0,0.0
Actual,Melanoma of the skin,1994,Females,05-09,0,0.0
Actual,Melanoma of the skin,1994,Females,10-14,0,0.0
Actual,Melanoma of the skin,1994,Females,15-19,0,0.0
Actual,Melanoma of the skin,1994,Females,20-24,0,0.0
Actual,Melanoma of the skin,1994,Females,25-29,8,1.2
Actual,Melanoma of the skin,1994,Females,30-34,7,1.0
Actual,Melanoma of the skin,1994,Females,35-39,15,2.2
Actual,Melanoma of the skin,1994,Females,40-44,13,2.0
Actual,Melanoma of the skin,1994,Females,45-49,19,3.2
Actual,Melanoma of the skin,1994,Females,50-54,22,4.9
Actual,Melanoma of the skin,1994,Females,55-59,16,4.2
Actual,Melanoma of the skin,1994,Females,60-64,24,6.7
Actual,Melanoma of the skin,1994,Females,65-69,26,7.4
Actual,Melanoma of the skin,1994,Females,70-74,44,13.9
Actual,Melanoma of the skin,1994,Females,75-79,35,15.4
Actual,Melanoma of the skin,1994,Females,80-84,30,18.0
Actual,Melanoma of the skin,1994,Females,85-89,20,23.5
Actual,Melanoma of the skin,1994,Females,90+,9,21.4
Actual,Melanoma of the skin,1994,Females,All ages combined,288,3.2
Actual,Melanoma of the skin,1995,Females,00-04,0,0.0
Actual,Melanoma of the skin,1995,Females,05-09,0,0.0
Actual,Melanoma of the skin,1995,Females,10-14,1,0.2
Actual,Melanoma of the skin,1995,Females,15-19,1,0.2
Actual,Melanoma of the skin,1995,Females,20-24,4,0.6
Actual,Melanoma of the skin,1995,Females,25-29,8,1.2
Actual,Melanoma of the skin,1995,Females,30-34,13,1.8
Actual,Melanoma of the skin,1995,Females,35-39,12,1.7
Actual,Melanoma of the skin,1995,Females,40-44,19,2.9
Actual,Melanoma of the skin,1995,Females,45-49,26,4.2
Actual,Melanoma of the skin,1995,Females,50-54,31,6.5
Actual,Melanoma of the skin,1995,Females,55-59,21,5.3
Actual,Melanoma of the skin,1995,Females,60-64,23,6.5
Actual,Melanoma of the skin,1995,Females,65-69,34,9.6
Actual,Melanoma of the skin,1995,Females,70-74,39,12.1
Actual,Melanoma of the skin,1995,Females,75-79,34,14.6
Actual,Melanoma of the skin,1995,Females,80-84,35,20.4
Actual,Melanoma of the skin,1995,Females,85-89,20,22.3
Actual,Melanoma of the skin,1995,Females,90+,13,29.4
Actual,Melanoma of the skin,1995,Females,All ages combined,334,3.7
Actual,Melanoma of the skin,1996,Females,00-04,0,0.0
Actual,Melanoma of the skin,1996,Females,05-09,0,0.0
Actual,Melanoma of the skin,1996,Females,10-14,1,0.2
Actual,Melanoma of the skin,1996,Females,15-19,0,0.0
Actual,Melanoma of the skin,1996,Females,20-24,3,0.4
Actual,Melanoma of the skin,1996,Females,25-29,3,0.4
Actual,Melanoma of the skin,1996,Females,30-34,4,0.6
Actual,Melanoma of the skin,1996,Females,35-39,11,1.5
Actual,Melanoma of the skin,1996,Females,40-44,24,3.5
Actual,Melanoma of the skin,1996,Females,45-49,20,3.1
Actual,Melanoma of the skin,1996,Females,50-54,28,5.7
Actual,Melanoma of the skin,1996,Females,55-59,14,3.5
Actual,Melanoma of the skin,1996,Females,60-64,28,7.9
Actual,Melanoma of the skin,1996,Females,65-69,31,8.8
Actual,Melanoma of the skin,1996,Females,70-74,35,10.8
Actual,Melanoma of the skin,1996,Females,75-79,35,14.4
Actual,Melanoma of the skin,1996,Females,80-84,38,21.6
Actual,Melanoma of the skin,1996,Females,85-89,31,32.9
Actual,Melanoma of the skin,1996,Females,90+,17,36.5
Actual,Melanoma of the skin,1996,Females,All ages combined,323,3.5
Actual,Melanoma of the skin,1997,Females,00-04,0,0.0
Actual,Melanoma of the skin,1997,Females,05-09,0,0.0
Actual,Melanoma of the skin,1997,Females,10-14,0,0.0
Actual,Melanoma of the skin,1997,Females,15-19,3,0.5
Actual,Melanoma of the skin,1997,Females,20-24,3,0.5
Actual,Melanoma of the skin,1997,Females,25-29,8,1.1
Actual,Melanoma of the skin,1997,Females,30-34,14,2.0
Actual,Melanoma of the skin,1997,Females,35-39,12,1.6
Actual,Melanoma of the skin,1997,Females,40-44,19,2.8
Actual,Melanoma of the skin,1997,Females,45-49,21,3.3
Actual,Melanoma of the skin,1997,Females,50-54,19,3.6
Actual,Melanoma of the skin,1997,Females,55-59,22,5.3
Actual,Melanoma of the skin,1997,Females,60-64,26,7.2
Actual,Melanoma of the skin,1997,Females,65-69,39,11.1
Actual,Melanoma of the skin,1997,Females,70-74,39,11.9
Actual,Melanoma of the skin,1997,Females,75-79,33,12.9
Actual,Melanoma of the skin,1997,Females,80-84,37,20.7
Actual,Melanoma of the skin,1997,Females,85-89,22,22.0
Actual,Melanoma of the skin,1997,Females,90+,8,16.4
Actual,Melanoma of the skin,1997,Females,All ages combined,325,3.5
Actual,Melanoma of the skin,1998,Females,00-04,0,0.0
Actual,Melanoma of the skin,1998,Females,05-09,0,0.0
Actual,Melanoma of the skin,1998,Females,10-14,0,0.0
Actual,Melanoma of the skin,1998,Females,15-19,1,0.2
Actual,Melanoma of the skin,1998,Females,20-24,0,0.0
Actual,Melanoma of the skin,1998,Females,25-29,5,0.7
Actual,Melanoma of the skin,1998,Females,30-34,11,1.6
Actual,Melanoma of the skin,1998,Females,35-39,13,1.7
Actual,Melanoma of the skin,1998,Females,40-44,16,2.3
Actual,Melanoma of the skin,1998,Females,45-49,19,2.9
Actual,Melanoma of the skin,1998,Females,50-54,20,3.5
Actual,Melanoma of the skin,1998,Females,55-59,21,4.9
Actual,Melanoma of the skin,1998,Females,60-64,28,7.6
Actual,Melanoma of the skin,1998,Females,65-69,30,8.6
Actual,Melanoma of the skin,1998,Females,70-74,40,12.1
Actual,Melanoma of the skin,1998,Females,75-79,35,13.1
Actual,Melanoma of the skin,1998,Females,80-84,47,26.0
Actual,Melanoma of the skin,1998,Females,85-89,36,34.3
Actual,Melanoma of the skin,1998,Females,90+,21,41.3
Actual,Melanoma of the skin,1998,Females,All ages combined,343,3.7
Actual,Melanoma of the skin,1999,Females,00-04,0,0.0
Actual,Melanoma of the skin,1999,Females,05-09,0,0.0
Actual,Melanoma of the skin,1999,Females,10-14,0,0.0
Actual,Melanoma of the skin,1999,Females,15-19,1,0.2
Actual,Melanoma of the skin,1999,Females,20-24,3,0.5
Actual,Melanoma of the skin,1999,Females,25-29,5,0.7
Actual,Melanoma of the skin,1999,Females,30-34,10,1.4
Actual,Melanoma of the skin,1999,Females,35-39,15,2.0
Actual,Melanoma of the skin,1999,Females,40-44,16,2.3
Actual,Melanoma of the skin,1999,Females,45-49,23,3.5
Actual,Melanoma of the skin,1999,Females,50-54,26,4.4
Actual,Melanoma of the skin,1999,Females,55-59,22,4.9
Actual,Melanoma of the skin,1999,Females,60-64,32,8.4
Actual,Melanoma of the skin,1999,Females,65-69,38,11.0
Actual,Melanoma of the skin,1999,Females,70-74,49,14.8
Actual,Melanoma of the skin,1999,Females,75-79,39,14.0
Actual,Melanoma of the skin,1999,Females,80-84,29,15.9
Actual,Melanoma of the skin,1999,Females,85-89,35,31.5
Actual,Melanoma of the skin,1999,Females,90+,21,38.9
Actual,Melanoma of the skin,1999,Females,All ages combined,364,3.8
Actual,Melanoma of the skin,2000,Females,00-04,0,0.0
Actual,Melanoma of the skin,2000,Females,05-09,0,0.0
Actual,Melanoma of the skin,2000,Females,10-14,0,0.0
Actual,Melanoma of the skin,2000,Females,15-19,0,0.0
Actual,Melanoma of the skin,2000,Females,20-24,4,0.6
Actual,Melanoma of the skin,2000,Females,25-29,4,0.6
Actual,Melanoma of the skin,2000,Females,30-34,9,1.3
Actual,Melanoma of the skin,2000,Females,35-39,21,2.8
Actual,Melanoma of the skin,2000,Females,40-44,18,2.5
Actual,Melanoma of the skin,2000,Females,45-49,24,3.6
Actual,Melanoma of the skin,2000,Females,50-54,21,3.4
Actual,Melanoma of the skin,2000,Females,55-59,26,5.5
Actual,Melanoma of the skin,2000,Females,60-64,29,7.4
Actual,Melanoma of the skin,2000,Females,65-69,25,7.3
Actual,Melanoma of the skin,2000,Females,70-74,44,13.3
Actual,Melanoma of the skin,2000,Females,75-79,43,15.0
Actual,Melanoma of the skin,2000,Females,80-84,43,22.8
Actual,Melanoma of the skin,2000,Females,85-89,25,21.6
Actual,Melanoma of the skin,2000,Females,90+,18,31.0
Actual,Melanoma of the skin,2000,Females,All ages combined,354,3.7
Actual,Melanoma of the skin,2001,Females,00-04,0,0.0
Actual,Melanoma of the skin,2001,Females,05-09,0,0.0
Actual,Melanoma of the skin,2001,Females,10-14,0,0.0
Actual,Melanoma of the skin,2001,Females,15-19,1,0.2
Actual,Melanoma of the skin,2001,Females,20-24,3,0.5
Actual,Melanoma of the skin,2001,Females,25-29,8,1.1
Actual,Melanoma of the skin,2001,Females,30-34,10,1.4
